row,Id,Name,Specie,Relative Mass,Uncertainty,Analytical Method,Uncertainty Method,Specie Id,Particle Size,Original Name,N Samples,Reference,Country,Place,Test Year,Profile Type,Sampling Method,Latitude,Longitude,Cas,Symbol
7499,248,Pellets type I,Lanthanum,not detected,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,519,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7439-91-0,La
7500,248,Pellets type I,Manganese,"0,00063",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,526,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7439-96-5,Mn
7501,248,Pellets type I,Sodium,"0,0141",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,696,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-23-5,Na
7502,248,Pellets type I,Lead,"0,00169",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,520,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7439-92-1,Pb
7503,248,Pellets type I,Molybdenum,"0,00034",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,586,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7439-98-7,Mo
7504,248,Pellets type I,Organic carbon,"0,2782","0,0773",TOT thermal optical analysis NIOSH protocol,standard deviation,626,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,,OC
7505,248,Pellets type I,Phosphorus,"0,00072",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,666,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7723-14-0,P
7506,248,Pellets type I,Potassium,"0,173",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,669,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,07/09/7440,K
7507,248,Pellets type I,Rubidium,"0,00048",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,689,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-17-7,Rb
7508,248,Pellets type I,Thallium,not detected,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,712,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-28-0,Tl
7509,248,Pellets type I,Levoglucosan,"0,0243","0,0074"," IC, Ion chromatography",standard deviation,955,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,498-07-7,levg
7510,248,Pellets type I,Neodymium,not detected,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1851,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-00-8,Nd
7511,248,Pellets type I,Samarium,not detected,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1854,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-19-9,Sm
7512,248,Pellets type I,Erbium,not detected,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,2664,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-52-0,Er
7513,248,Pellets type I,Mannosan,"0,0055","0,0018"," IC, Ion chromatography",standard deviation,2750,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,14168-45-1,mann
7514,248,Pellets type I,Galactosan,"0,01","0,0056"," IC, Ion chromatography",standard deviation,2749,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,644-76-8,galc
7515,248,Pellets type I,Cerium,not detected,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1861,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-45-1,Ce
7516,248,Pellets type I,Boron,1.00E-05,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1860,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-42-8,B
7517,248,Pellets type I,Thorium,not detected,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1858,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-29-1,Th
7518,248,Pellets type I,Hafnium,2.00E-05,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1866,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-58-6,Hf
7519,248,Pellets type I,Bismuth,not detected,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1869,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-69-9,Bi
7520,248,Pellets type I,Germanium,not detected,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1865,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-56-4,Ge
7521,248,Pellets type I,Gadolinium,not detected,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1864,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-54-2,Gd
7522,248,Pellets type I,Lithium,2.00E-05,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1850,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7439-93-2,Li
7523,248,Pellets type I,Niobium,2.00E-05,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1852,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,74400-03-1,Nb
7524,248,Pellets type I,Dysprosium,not detected,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1849,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7429-91-6,Dy
7525,248,Pellets type I,Antimony,2.00E-05,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,296,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-36-0,Sb
7526,248,Pellets type I,Gallium,not detected,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,468,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-55-3,Ga
7527,248,Pellets type I,Iron,"0,00128",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,488,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7439-89-6,Fe
7528,248,Pellets type I,Magnesium,"0,00368",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,525,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7439-95-4,Mg
7529,248,Pellets type I,Strontium,9.00E-05,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,697,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-24-6,Sr
7530,248,Pellets type I,Tin,3.00E-05,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,714,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-31-5,Sn
7531,248,Pellets type I,Yttrium,not detected,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,777,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-65-5,Y
7532,248,Pellets type I,Elemental Carbon,"0,0665","0,0183",TOT thermal optical analysis NIOSH protocol,standard deviation,797,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-44-0,EC
7533,248,Pellets type I,Tungsten,3.00E-05,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1859,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-33-7,W
7534,248,Pellets type I,Cesium,2.00E-05,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,1862,PM10,Pellets type I,4,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-46-2,Cs
7535,249,Pellets type II,Barium,7.00E-05,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,300,PM10,Pellets type II,9,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-39-3,Ba
7536,249,Pellets type II,Cadmium,"0,0001",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,328,PM10,Pellets type II,9,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-43-9,Cd
7537,249,Pellets type II,Arsenic,"0,00079",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,298,PM10,Pellets type II,9,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-38-2,As
7538,249,Pellets type II,Aluminum,"0,0009",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,292,PM10,Pellets type II,9,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7429-90-5,Al
7539,249,Pellets type II,Calcium,"0,00143",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,329,PM10,Pellets type II,9,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-70-2,Ca
7540,249,Pellets type II,Chromium,"0,00012",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,347,PM10,Pellets type II,9,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-47-3,Cr
7541,249,Pellets type II,Copper,"0,0005",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,380,PM10,Pellets type II,9,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-50-8,Cu
7542,249,Pellets type II,Zirconium,"0,00036",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,779,PM10,Pellets type II,9,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-67-7,Zr
7543,249,Pellets type II,Zinc,"0,0598",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,778,PM10,Pellets type II,9,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-66-6,Zn
7544,249,Pellets type II,Sulfur,"0,0103",,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,700,PM10,Pellets type II,9,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7704-34-9,S
7545,249,Pellets type II,Titanium,8.00E-05,,"ICP-OES (AES), Inductively Coupled Plasma Optical (Atomic) Emission Spectrometer",standard deviation,715,PM10,Pellets type II,9,"Vicente et al., 2015,         doi:10.1016/j.atmosenv.2015.08.067",Portugal,Aveiro,2014,O,"PM10 was collected after the dilution of the exhaust with atmospheric air in a tunnel under isokinetic condition. A cascade impactor TCR Tecora (model MSSI) with multistage cascade impactor, designed according to ISO23210-2009. Top-feed pellet stove with a nominal output of 9.5 kW Solzaima, model Alpes.  The ignition phase was not included in the results.",40.64,-8.65,7440-32-6,Ti
